Epoch,Training_errors,Validation_errors
4662,2.35269E-05,2.38089E-05
4663,2.39688E-05,2.37755E-05
4664,2.5215E-05,2.38716E-05
4665,2.42612E-05,2.37241E-05
4666,3.10263E-05,2.84538E-05
4667,2.8761E-05,3.01752E-05
4668,2.94814E-05,2.56214E-05
4669,3.03187E-05,3.13556E-05
4670,2.68424E-05,2.63976E-05
4671,2.24803E-05,2.37888E-05
4672,2.8187E-05,2.66267E-05
4673,2.49157E-05,2.24766E-05
4674,2.46748E-05,2.27797E-05
4675,2.33861E-05,2.24474E-05
4676,2.31442E-05,2.27124E-05
4677,2.36776E-05,2.53808E-05
4678,2.77484E-05,2.56484E-05
4679,2.42433E-05,2.6421E-05
4680,2.43143E-05,2.44776E-05
4681,3.00619E-05,3.03829E-05
4682,2.58906E-05,2.18705E-05
4683,2.88913E-05,2.65895E-05
4684,2.64706E-05,2.1746E-05
4685,2.43363E-05,2.33427E-05
4686,3.19091E-05,2.51954E-05
4687,2.1091E-05,2.23215E-05
4688,2.7674E-05,2.9456E-05
4689,2.5727E-05,2.26698E-05
4690,2.76992E-05,2.44722E-05
4691,2.6593E-05,2.74978E-05
4692,2.49722E-05,2.59767E-05
4693,2.24306E-05,2.27291E-05
4694,2.66572E-05,2.45E-05
4695,2.53037E-05,2.30314E-05
4696,2.47744E-05,2.22654E-05
4697,2.88573E-05,3.10659E-05
4698,2.57502E-05,2.37423E-05
4699,2.73379E-05,2.23294E-05
4700,2.29998E-05,2.24849E-05
4701,2.72516E-05,2.42617E-05
4702,2.36521E-05,2.20716E-05
4703,2.82516E-05,2.66157E-05
4704,2.27143E-05,2.25599E-05
4705,2.45503E-05,2.25271E-05
4706,2.48151E-05,2.22613E-05
4707,2.47095E-05,2.29119E-05
4708,2.23603E-05,2.24257E-05
4709,2.58431E-05,2.27465E-05
4710,2.65211E-05,2.26239E-05
4711,2.4451E-05,2.4659E-05
4712,3.122E-05,3.25053E-05
4713,2.68764E-05,2.77987E-05
4714,2.98227E-05,2.84425E-05
4715,2.31192E-05,2.54696E-05
4716,2.86429E-05,2.47807E-05
4717,2.31019E-05,2.23569E-05
4718,2.40311E-05,2.48786E-05
4719,2.25775E-05,2.2486E-05
4720,2.08335E-05,2.32144E-05
4721,2.31464E-05,2.2639E-05
4722,2.96256E-05,2.69319E-05
4723,2.41966E-05,2.40723E-05
4724,2.50661E-05,2.30828E-05
4725,2.49092E-05,2.33341E-05
4726,2.50744E-05,2.2732E-05
4727,2.57095E-05,2.33095E-05
4728,2.35426E-05,2.21938E-05
4729,2.37858E-05,2.1783E-05
4730,2.46815E-05,2.62044E-05
4731,2.56636E-05,2.267E-05
4732,2.86469E-05,2.64605E-05
4733,2.23563E-05,2.33554E-05
4734,2.2989E-05,2.25967E-05
4735,2.46583E-05,2.5997E-05
4736,2.3618E-05,2.30671E-05
4737,2.64898E-05,2.28179E-05
4738,2.69363E-05,2.64179E-05
4739,2.62062E-05,2.65958E-05
4740,2.35755E-05,2.44542E-05
4741,3.01543E-05,2.28739E-05
4742,2.39605E-05,2.48105E-05
4743,2.1889E-05,2.54428E-05
4744,2.18975E-05,2.46075E-05
4745,2.74739E-05,2.80094E-05
4746,2.69689E-05,2.32344E-05
4747,2.36708E-05,2.46367E-05
4748,2.6118E-05,2.62548E-05
4749,2.49922E-05,2.36737E-05
4750,2.21025E-05,2.39503E-05
4751,2.25076E-05,2.33444E-05
4752,2.37756E-05,2.37621E-05
4753,2.4637E-05,2.30133E-05
4754,2.60283E-05,2.30365E-05
4755,2.40488E-05,2.65111E-05
4756,2.13586E-05,2.25389E-05
4757,2.37186E-05,2.25879E-05
4758,2.16583E-05,2.5787E-05
4759,3.42837E-05,3.38431E-05
4760,2.8068E-05,2.81218E-05
4761,2.30042E-05,2.36247E-05
4762,2.53257E-05,2.29648E-05
4763,2.90529E-05,2.87047E-05
4764,2.35068E-05,2.49683E-05
4765,2.7472E-05,2.52405E-05
4766,2.09723E-05,2.2954E-05
4767,2.13947E-05,2.32223E-05
4768,2.68106E-05,2.76765E-05
4769,2.55989E-05,2.65603E-05
4770,2.62216E-05,2.31985E-05
4771,2.9837E-05,3.0749E-05
4772,2.98973E-05,2.44638E-05
4773,2.54049E-05,2.39206E-05
4774,2.861E-05,2.65766E-05
4775,2.73943E-05,2.87325E-05
4776,2.52491E-05,2.48419E-05
4777,2.24149E-05,2.43129E-05
4778,2.64268E-05,2.32946E-05
4779,2.73031E-05,2.28987E-05
4780,2.13032E-05,2.35134E-05
4781,2.54755E-05,2.54423E-05
4782,2.7081E-05,2.46454E-05
4783,2.4118E-05,2.30485E-05
4784,2.48389E-05,2.30449E-05
4785,2.44105E-05,2.41777E-05
4786,2.40894E-05,2.5381E-05
4787,2.90595E-05,2.89551E-05
4788,2.27528E-05,2.27356E-05
4789,2.44321E-05,2.37162E-05
4790,2.08298E-05,2.27774E-05
4791,2.24115E-05,2.30844E-05
4792,2.26124E-05,2.3502E-05
4793,2.20115E-05,2.39216E-05
4794,2.73851E-05,2.34952E-05
4795,2.47387E-05,2.3113E-05
4796,2.43293E-05,2.34394E-05
4797,2.63989E-05,2.61232E-05
4798,2.50233E-05,2.32767E-05
4799,2.53644E-05,2.53199E-05
4800,2.11644E-05,2.2813E-05
4801,2.58309E-05,2.52299E-05
4802,2.94075E-05,2.56061E-05
4803,2.54805E-05,2.2717E-05
4804,2.43562E-05,2.53439E-05
4805,2.3421E-05,2.26943E-05
4806,2.79029E-05,2.45915E-05
4807,2.28259E-05,2.26851E-05
4808,2.41173E-05,2.30118E-05
4809,2.42339E-05,2.42516E-05
4810,2.31408E-05,2.26128E-05
4811,2.60099E-05,2.37343E-05
4812,2.11683E-05,2.21948E-05
4813,2.68926E-05,2.28467E-05
4814,2.24029E-05,2.2276E-05
4815,2.62429E-05,2.31978E-05
4816,2.53713E-05,2.15272E-05
4817,2.31061E-05,2.26732E-05
4818,2.276E-05,2.16366E-05
4819,2.24574E-05,2.26921E-05
4820,2.38577E-05,2.20273E-05
4821,2.44686E-05,2.26679E-05
4822,3.05524E-05,2.94348E-05
4823,2.46185E-05,2.38786E-05
4824,2.4255E-05,2.28365E-05
4825,2.44214E-05,2.23392E-05
4826,2.02939E-05,2.17521E-05
4827,2.78482E-05,2.46655E-05
4828,2.17325E-05,2.21811E-05
4829,2.21295E-05,2.15605E-05
4830,2.99801E-05,2.74234E-05
4831,2.53857E-05,2.19448E-05
4832,2.39627E-05,2.56867E-05
4833,2.24001E-05,2.22874E-05
4834,2.74044E-05,2.3144E-05
4835,2.97624E-05,2.55774E-05
4836,2.41689E-05,2.23936E-05
4837,2.268E-05,2.32345E-05
4838,2.39749E-05,2.16377E-05
4839,2.35531E-05,2.16114E-05
4840,2.17031E-05,2.21093E-05
4841,2.55892E-05,2.3648E-05
4842,2.2006E-05,2.2465E-05
4843,2.51101E-05,2.25874E-05
4844,2.43904E-05,2.28282E-05
4845,2.7354E-05,2.25221E-05
4846,2.45248E-05,2.17327E-05
4847,2.3366E-05,2.31163E-05
4848,2.25594E-05,2.32592E-05
4849,2.3285E-05,2.17198E-05
4850,2.9568E-05,2.15845E-05
4851,2.27857E-05,2.19011E-05
4852,2.73718E-05,2.27447E-05
4853,2.27212E-05,2.22716E-05
4854,2.5481E-05,2.63489E-05
4855,2.86316E-05,2.57324E-05
4856,2.74021E-05,2.35696E-05
4857,3.08283E-05,2.80005E-05
4858,2.52962E-05,2.27959E-05
4859,2.87978E-05,2.65143E-05
4860,2.80706E-05,2.32104E-05
4861,2.64876E-05,2.33106E-05
4862,2.47331E-05,2.31605E-05
4863,2.61915E-05,2.32898E-05
4864,2.60729E-05,2.22008E-05
4865,2.58275E-05,2.49919E-05
4866,2.63821E-05,2.27864E-05
4867,2.88622E-05,2.63781E-05
4868,2.47188E-05,2.57733E-05
4869,2.39314E-05,2.32566E-05
4870,2.35815E-05,2.43829E-05
4871,2.21458E-05,2.46668E-05
4872,2.55132E-05,2.55928E-05
4873,1.95414E-05,2.42989E-05
4874,2.67083E-05,2.31316E-05
4875,2.87666E-05,2.38583E-05
4876,2.26321E-05,2.26271E-05
4877,2.40066E-05,2.19943E-05
4878,2.95049E-05,2.20437E-05
4879,2.01376E-05,2.23343E-05
4880,2.85223E-05,2.70566E-05
4881,2.28824E-05,2.28552E-05
4882,2.55586E-05,2.46828E-05
4883,2.15569E-05,2.34233E-05
4884,2.26073E-05,2.29372E-05
4885,2.86685E-05,2.31798E-05
4886,2.86189E-05,2.26396E-05
4887,2.65243E-05,2.51411E-05
4888,2.2941E-05,2.22283E-05
4889,2.39326E-05,2.23735E-05
4890,2.47436E-05,2.44646E-05
4891,2.49434E-05,2.38427E-05
4892,2.69676E-05,2.4398E-05
4893,2.28184E-05,2.30814E-05
4894,3.18381E-05,2.80326E-05
4895,2.52089E-05,2.27273E-05
4896,2.46138E-05,2.30513E-05
4897,2.69214E-05,2.25126E-05
4898,2.75851E-05,2.74925E-05
4899,2.22949E-05,2.24721E-05
4900,2.75676E-05,2.37391E-05
4901,2.65704E-05,2.33906E-05
4902,2.62765E-05,2.76971E-05
4903,2.34965E-05,2.26268E-05
4904,2.49712E-05,2.27025E-05
4905,2.44392E-05,2.33172E-05
4906,2.83796E-05,2.39384E-05
4907,2.98753E-05,2.63478E-05
4908,2.27826E-05,2.20365E-05
4909,2.83643E-05,2.65896E-05
4910,2.69647E-05,2.2292E-05
4911,2.59475E-05,2.21586E-05
4912,2.63424E-05,2.30027E-05
4913,2.73586E-05,2.33552E-05
4914,2.91565E-05,2.31919E-05
4915,2.56923E-05,2.27331E-05
4916,2.51245E-05,2.45864E-05
4917,2.40742E-05,2.2806E-05
4918,2.94917E-05,2.757E-05
4919,2.68082E-05,2.22321E-05
4920,2.44293E-05,2.33762E-05
4921,2.3466E-05,2.24832E-05
4922,3.37704E-05,3.22159E-05
4923,2.1324E-05,2.31615E-05
4924,2.30421E-05,2.38443E-05
4925,2.6474E-05,2.20738E-05
4926,2.25753E-05,2.20781E-05
4927,2.41775E-05,2.27216E-05
4928,2.37033E-05,2.23188E-05
4929,2.47728E-05,2.22116E-05
4930,2.61662E-05,2.60877E-05
4931,2.30798E-05,2.21723E-05
4932,2.43174E-05,2.25806E-05
4933,2.65908E-05,2.26878E-05
4934,2.12169E-05,2.33003E-05
4935,2.70281E-05,2.40349E-05
4936,2.3162E-05,2.55026E-05
4937,2.0684E-05,2.31745E-05
4938,2.42239E-05,2.30479E-05
4939,2.78265E-05,2.44245E-05
4940,2.5467E-05,2.42411E-05
4941,2.18077E-05,2.29229E-05
4942,2.56057E-05,2.28523E-05
4943,2.80567E-05,2.3212E-05
4944,2.83785E-05,2.40441E-05
4945,2.2666E-05,2.24187E-05
4946,2.25403E-05,2.21439E-05
4947,2.68437E-05,2.1952E-05
4948,2.69167E-05,2.33208E-05
4949,2.64377E-05,2.44159E-05
4950,2.68099E-05,2.61306E-05
4951,1.954E-05,2.20107E-05
4952,2.49093E-05,2.22761E-05
4953,2.75196E-05,2.22293E-05
4954,2.83004E-05,2.27163E-05
4955,2.60821E-05,2.48663E-05
4956,3.54317E-05,3.5855E-05
4957,2.74538E-05,2.40617E-05
4958,2.23266E-05,2.38048E-05
4959,2.32941E-05,2.34535E-05
4960,2.32403E-05,2.35743E-05
4961,2.51082E-05,2.34343E-05
4962,2.62062E-05,2.4508E-05
4963,2.53295E-05,2.6057E-05
4964,2.48049E-05,2.44999E-05
4965,2.38386E-05,2.41427E-05
4966,2.4612E-05,2.41412E-05
4967,2.59949E-05,2.32424E-05
4968,2.47658E-05,2.59649E-05
4969,2.47747E-05,2.37164E-05
4970,2.20393E-05,2.51777E-05
4971,2.84482E-05,2.44824E-05
4972,2.31256E-05,2.31994E-05
4973,2.53728E-05,2.51194E-05
4974,2.24169E-05,2.44355E-05
4975,2.24754E-05,2.2589E-05
4976,2.62424E-05,2.75711E-05
4977,2.2879E-05,2.25893E-05
4978,2.62728E-05,2.50327E-05
4979,3.06806E-05,3.06522E-05
4980,2.41429E-05,2.34397E-05
4981,2.45293E-05,2.31975E-05
4982,2.30525E-05,2.28989E-05
4983,2.23862E-05,2.26192E-05
4984,2.6612E-05,2.31276E-05
4985,2.31439E-05,2.61066E-05
4986,2.87816E-05,2.64868E-05
4987,2.44719E-05,2.31178E-05
4988,1.95004E-05,2.23858E-05
4989,2.21847E-05,2.28517E-05
4990,2.09294E-05,2.3459E-05
4991,2.31605E-05,2.29874E-05
4992,2.33799E-05,2.42844E-05
4993,2.83025E-05,2.44288E-05
4994,2.61391E-05,2.86244E-05
4995,2.68734E-05,2.66246E-05
4996,2.19893E-05,2.34926E-05
4997,2.20261E-05,2.32262E-05
4998,2.81872E-05,2.69621E-05
4999,2.5124E-05,2.46282E-05
5000,2.36795E-05,2.2236E-05
5001,2.54047E-05,2.24541E-05
5002,2.49199E-05,2.24793E-05
5003,3.16757E-05,2.8488E-05
5004,3.13506E-05,2.53174E-05
5005,2.13266E-05,2.24555E-05
5006,2.66344E-05,2.86855E-05
5007,2.59698E-05,2.34835E-05
5008,2.14719E-05,2.41872E-05
5009,2.46429E-05,2.26425E-05
5010,2.83894E-05,2.77388E-05
5011,2.22007E-05,2.22378E-05
5012,2.22414E-05,2.23572E-05
5013,2.54441E-05,2.22268E-05
5014,2.78213E-05,2.35631E-05
5015,2.9878E-05,2.35228E-05
5016,2.55896E-05,2.25994E-05
5017,2.51967E-05,2.20373E-05
5018,2.53024E-05,2.21371E-05
5019,2.60456E-05,2.35395E-05
5020,2.55067E-05,2.52932E-05
5021,3.32066E-05,3.02215E-05
5022,2.2903E-05,2.42043E-05
5023,2.25537E-05,2.36104E-05
5024,3.16751E-05,2.7853E-05
5025,2.42048E-05,2.29477E-05
5026,2.55688E-05,2.39357E-05
5027,3.17848E-05,2.73063E-05
5028,2.20413E-05,2.51188E-05
5029,2.55363E-05,2.23767E-05
5030,2.57373E-05,2.15296E-05
5031,2.47928E-05,2.27947E-05
5032,2.93457E-05,2.37443E-05
5033,2.33252E-05,2.28902E-05
5034,2.32571E-05,2.25471E-05
5035,2.18901E-05,2.25129E-05
5036,2.48392E-05,2.24482E-05
5037,2.28133E-05,2.37371E-05
5038,2.25191E-05,2.39947E-05
5039,2.28106E-05,2.29141E-05
5040,2.44214E-05,2.26737E-05
5041,2.16805E-05,2.26151E-05
5042,2.40286E-05,2.25841E-05
5043,2.4641E-05,2.30462E-05
5044,2.68003E-05,2.35733E-05
5045,2.48039E-05,2.23419E-05
5046,2.63266E-05,2.43325E-05
5047,2.04078E-05,2.33966E-05
5048,2.57741E-05,2.259E-05
5049,2.75963E-05,2.67343E-05
5050,2.4315E-05,2.46694E-05
5051,2.46987E-05,2.44857E-05
5052,2.54631E-05,2.5214E-05
5053,2.26781E-05,2.36125E-05
5054,2.47086E-05,2.41587E-05
5055,2.44205E-05,2.27668E-05
5056,2.13308E-05,2.27429E-05
5057,2.36684E-05,2.30367E-05
5058,2.71353E-05,2.5914E-05
5059,2.43705E-05,2.47859E-05
5060,2.26524E-05,2.33301E-05
5061,2.45119E-05,2.57679E-05
5062,2.213E-05,2.33822E-05
5063,2.75342E-05,2.83679E-05
5064,2.38419E-05,2.67376E-05
5065,2.58932E-05,2.64287E-05
5066,2.44677E-05,2.37844E-05
5067,2.2435E-05,2.36541E-05
5068,2.51427E-05,2.40804E-05
5069,2.22586E-05,2.37283E-05
5070,2.42993E-05,2.31186E-05
5071,2.90758E-05,2.40294E-05
5072,2.48553E-05,2.63446E-05
5073,2.75106E-05,2.46841E-05
5074,2.09689E-05,2.28635E-05
5075,2.66104E-05,2.38091E-05
5076,2.51073E-05,2.28176E-05
5077,1.98552E-05,2.24271E-05
5078,2.72767E-05,2.25115E-05
5079,2.28735E-05,2.26818E-05
5080,3.22224E-05,2.89592E-05
5081,2.86717E-05,2.2637E-05
5082,2.53961E-05,2.39021E-05
5083,2.68992E-05,2.47343E-05
5084,2.67864E-05,2.21602E-05
5085,2.30951E-05,2.22987E-05
5086,2.51594E-05,2.57707E-05
5087,3.04052E-05,2.91781E-05
5088,2.32713E-05,2.33256E-05
5089,2.81276E-05,2.24588E-05
5090,2.45333E-05,2.36993E-05
5091,2.81728E-05,2.93417E-05
5092,2.32651E-05,2.2836E-05
5093,2.38764E-05,2.29159E-05
5094,2.87009E-05,2.47247E-05
5095,2.72183E-05,2.24575E-05
5096,2.41303E-05,2.36409E-05
5097,2.45072E-05,2.23316E-05
5098,2.82468E-05,2.49026E-05
5099,2.72925E-05,2.26448E-05
5100,2.3403E-05,2.26853E-05
5101,2.58692E-05,2.25084E-05
5102,2.4396E-05,2.40442E-05
5103,2.39942E-05,2.23214E-05
5104,2.1236E-05,2.26475E-05
5105,2.70905E-05,2.3263E-05
5106,2.00326E-05,2.27363E-05
5107,2.11908E-05,2.27378E-05
5108,2.60095E-05,2.37032E-05
5109,2.34096E-05,2.37859E-05
5110,2.59092E-05,2.29373E-05
5111,2.90047E-05,2.64936E-05
5112,2.89551E-05,3.04258E-05
5113,3.15811E-05,2.40536E-05
5114,2.95156E-05,2.47784E-05
5115,2.33261E-05,2.23969E-05
5116,2.80999E-05,2.33472E-05
5117,2.15155E-05,2.22659E-05
5118,2.35597E-05,2.37052E-05
5119,2.46012E-05,2.43082E-05
5120,2.61197E-05,2.23866E-05
5121,2.29674E-05,2.25553E-05
5122,2.26097E-05,2.29794E-05
5123,2.51704E-05,2.44894E-05
5124,2.2596E-05,2.31176E-05
5125,2.62092E-05,2.47135E-05
5126,2.77829E-05,2.47109E-05
5127,2.3813E-05,2.51121E-05
5128,2.26399E-05,2.28887E-05
5129,2.27077E-05,2.34129E-05
5130,2.48821E-05,2.56708E-05
5131,2.10542E-05,2.30493E-05
5132,2.32867E-05,2.25237E-05
5133,2.86559E-05,2.35399E-05
5134,3.85378E-05,3.60441E-05
5135,2.73562E-05,2.32218E-05
5136,2.88821E-05,2.71028E-05
5137,2.25457E-05,2.36204E-05
5138,2.69279E-05,2.30531E-05
5139,2.83664E-05,2.4558E-05
5140,2.44636E-05,2.26295E-05
5141,2.71338E-05,2.7126E-05
5142,2.23003E-05,2.31995E-05
5143,2.22354E-05,2.30707E-05
5144,2.869E-05,2.56327E-05
5145,2.18843E-05,2.35593E-05
5146,2.47787E-05,2.30213E-05
5147,2.49573E-05,2.25146E-05
5148,2.1046E-05,2.35736E-05
5149,2.61449E-05,2.2376E-05
5150,2.23966E-05,2.2095E-05
5151,2.48513E-05,2.19038E-05
5152,2.24016E-05,2.19629E-05
5153,2.38707E-05,2.3588E-05
5154,2.44554E-05,2.17022E-05
5155,3.13078E-05,2.70492E-05
5156,2.2651E-05,2.60667E-05
5157,2.67879E-05,2.46979E-05
5158,2.81891E-05,2.56039E-05
5159,2.33803E-05,2.25553E-05
5160,3.40296E-05,3.18949E-05
5161,2.33388E-05,2.23292E-05
5162,2.09977E-05,2.2778E-05
5163,2.2095E-05,2.18076E-05
5164,2.6992E-05,2.40288E-05
5165,2.70269E-05,2.36709E-05
5166,2.52874E-05,2.24035E-05
5167,2.54027E-05,2.38025E-05
5168,2.76628E-05,2.38439E-05
5169,2.69549E-05,2.36651E-05
5170,2.63802E-05,2.36393E-05
5171,2.41342E-05,2.26371E-05
5172,2.29412E-05,2.34843E-05
5173,2.73999E-05,2.45412E-05
5174,2.59359E-05,2.22408E-05
5175,2.5192E-05,2.19527E-05
5176,2.58829E-05,2.30626E-05
5177,2.57874E-05,2.46717E-05
5178,2.56061E-05,2.3115E-05
5179,2.43117E-05,2.2034E-05
5180,2.4571E-05,2.40771E-05
5181,2.63183E-05,2.19019E-05
5182,2.03404E-05,2.1961E-05
5183,2.5588E-05,2.21744E-05
5184,2.50638E-05,2.5004E-05
5185,2.49679E-05,2.34209E-05
5186,2.80862E-05,2.26782E-05
5187,3.07535E-05,2.93977E-05
5188,2.41755E-05,2.52601E-05
5189,2.25086E-05,2.14681E-05
5190,2.82458E-05,2.32999E-05
5191,2.39901E-05,2.41848E-05
5192,2.62624E-05,2.8799E-05
5193,2.28541E-05,2.15823E-05
5194,2.54997E-05,2.15977E-05
5195,2.18412E-05,2.16741E-05
5196,2.42449E-05,2.38886E-05
5197,2.51474E-05,2.18689E-05
5198,2.68334E-05,2.51027E-05
5199,2.6556E-05,2.43971E-05
5200,2.35701E-05,2.19265E-05
5201,2.55641E-05,2.48309E-05
5202,3.55967E-05,3.48892E-05
5203,2.51186E-05,2.26522E-05
5204,3.19869E-05,3.07557E-05
5205,2.34507E-05,2.21139E-05
5206,2.69722E-05,2.50253E-05
5207,2.62464E-05,2.23449E-05
5208,2.31978E-05,2.18847E-05
5209,2.46938E-05,2.20774E-05
5210,2.68427E-05,2.25618E-05
5211,2.3965E-05,2.19248E-05
5212,2.20262E-05,2.19746E-05
5213,2.33067E-05,2.43912E-05
5214,2.63435E-05,2.83834E-05
5215,2.32954E-05,2.20701E-05
5216,2.24585E-05,2.26104E-05
5217,2.36844E-05,2.24207E-05
5218,2.37785E-05,2.20201E-05
5219,2.44129E-05,2.43247E-05
5220,2.77213E-05,2.81966E-05
5221,2.0718E-05,2.28078E-05
5222,2.24434E-05,2.26595E-05
5223,2.35611E-05,2.24128E-05
5224,2.3419E-05,2.26295E-05
5225,2.4347E-05,2.40794E-05
5226,2.82328E-05,2.65997E-05
5227,2.6625E-05,2.24158E-05
5228,2.43554E-05,2.22038E-05
5229,2.37681E-05,2.50191E-05
5230,2.70531E-05,2.16282E-05
5231,2.67853E-05,2.1888E-05
5232,2.86449E-05,2.93213E-05
5233,2.51538E-05,2.72937E-05
5234,2.64084E-05,2.1713E-05
5235,2.49849E-05,2.22267E-05
5236,2.24874E-05,2.21032E-05
5237,2.50956E-05,2.21796E-05
5238,2.32268E-05,2.1526E-05
5239,2.61127E-05,2.14318E-05
5240,2.70584E-05,2.51441E-05
5241,2.78746E-05,2.2059E-05
5242,2.24383E-05,2.16076E-05
5243,2.49529E-05,2.15818E-05
5244,2.78411E-05,2.14275E-05
5245,2.80476E-05,2.95704E-05
5246,2.04542E-05,2.19356E-05
5247,2.45735E-05,2.18622E-05
5248,3.04697E-05,2.77942E-05
5249,2.70796E-05,2.38667E-05
5250,2.92808E-05,2.43136E-05
5251,2.27276E-05,2.15914E-05
5252,2.53252E-05,2.23427E-05
5253,2.62053E-05,2.16525E-05
5254,2.55588E-05,2.32753E-05
5255,2.5292E-05,2.38928E-05
5256,2.41762E-05,2.19591E-05
5257,2.36346E-05,2.22154E-05
5258,2.18836E-05,2.24305E-05
5259,2.72583E-05,2.23555E-05
5260,2.29822E-05,2.30167E-05
5261,2.55483E-05,2.25094E-05
5262,2.59336E-05,2.25727E-05
5263,3.73248E-05,3.46124E-05
5264,2.44928E-05,2.2392E-05
5265,2.45533E-05,2.31175E-05
5266,2.39905E-05,2.26405E-05
5267,2.51072E-05,2.2253E-05
5268,3.02989E-05,2.92559E-05
5269,3.03858E-05,2.67701E-05
5270,2.01187E-05,2.36586E-05
5271,3.34291E-05,3.27714E-05
5272,2.50767E-05,2.38378E-05
5273,2.4282E-05,2.23675E-05
5274,2.51304E-05,2.49734E-05
5275,2.64327E-05,2.7459E-05
5276,2.28021E-05,2.50113E-05
5277,2.72928E-05,2.79378E-05
5278,2.31754E-05,2.33009E-05
5279,3.19985E-05,3.04618E-05
5280,2.20006E-05,2.16107E-05
5281,2.52335E-05,2.46776E-05
5282,2.55751E-05,2.15604E-05
5283,2.50105E-05,2.21688E-05
5284,2.55462E-05,2.61015E-05
5285,2.8019E-05,2.3779E-05
5286,2.35353E-05,2.20524E-05
5287,2.35051E-05,2.3404E-05
5288,2.8192E-05,2.5249E-05
5289,2.27621E-05,2.30461E-05
5290,2.46688E-05,2.39579E-05
5291,2.29282E-05,2.15537E-05
5292,3.0893E-05,2.56357E-05
5293,2.34958E-05,2.20275E-05
5294,2.31232E-05,2.17754E-05
5295,2.40746E-05,2.45219E-05
5296,2.26301E-05,2.21123E-05
5297,2.56944E-05,2.24976E-05
5298,2.29627E-05,2.22573E-05
5299,2.46431E-05,2.25845E-05
5300,3.16017E-05,3.35925E-05
5301,2.39095E-05,2.28209E-05
5302,2.72159E-05,2.46365E-05
5303,3.11117E-05,2.91854E-05
5304,2.38734E-05,2.17321E-05
5305,2.37252E-05,2.18048E-05
5306,2.0867E-05,2.2449E-05
5307,2.55605E-05,2.48486E-05
5308,2.77127E-05,2.36905E-05
5309,2.41519E-05,2.16038E-05
5310,2.25175E-05,2.26001E-05
5311,2.35293E-05,2.19805E-05
5312,2.3692E-05,2.19169E-05
5313,2.67898E-05,2.80487E-05
5314,2.49845E-05,2.21903E-05
5315,2.22707E-05,2.30086E-05
5316,2.59389E-05,2.75609E-05
5317,2.40947E-05,2.16934E-05
5318,2.95606E-05,2.38196E-05
5319,2.39545E-05,2.18057E-05
5320,2.49773E-05,2.20226E-05
5321,2.6429E-05,2.40164E-05
5322,2.31284E-05,2.14567E-05
5323,2.30844E-05,2.15611E-05
5324,2.35517E-05,2.17105E-05
5325,2.51701E-05,2.41846E-05
5326,2.58803E-05,2.22056E-05
5327,2.3527E-05,2.16587E-05
5328,2.30444E-05,2.17136E-05
5329,2.19199E-05,2.15669E-05
5330,2.28306E-05,2.19046E-05
5331,2.17605E-05,2.33517E-05
5332,2.43843E-05,2.15885E-05
5333,2.4151E-05,2.62551E-05
5334,2.08728E-05,2.26824E-05
5335,2.17392E-05,2.18127E-05
5336,2.01243E-05,2.29062E-05
5337,2.4801E-05,2.69607E-05
5338,2.50175E-05,2.23216E-05
5339,2.72794E-05,2.20275E-05
5340,2.31682E-05,2.34536E-05
5341,2.60159E-05,2.46257E-05
5342,2.36496E-05,2.29286E-05
5343,2.6325E-05,2.59503E-05
5344,3.06108E-05,2.55547E-05
5345,2.42472E-05,2.30755E-05
5346,2.55035E-05,2.28659E-05
5347,2.7342E-05,2.42301E-05
5348,2.45949E-05,2.27868E-05
5349,2.8228E-05,2.6816E-05
5350,2.50068E-05,2.57788E-05
5351,2.51327E-05,2.32542E-05
5352,2.49977E-05,2.16898E-05
5353,2.81094E-05,2.18931E-05
5354,2.47858E-05,2.34762E-05
5355,2.54821E-05,2.28099E-05
5356,2.43042E-05,2.32117E-05
5357,2.8164E-05,2.51231E-05
5358,2.1747E-05,2.27877E-05
5359,2.38986E-05,2.40671E-05
5360,2.69325E-05,2.27677E-05
5361,2.31695E-05,2.21253E-05
5362,2.22889E-05,2.26531E-05
5363,2.24269E-05,2.30123E-05
5364,2.57977E-05,2.1975E-05
5365,2.43746E-05,2.29324E-05
5366,2.24641E-05,2.36977E-05
5367,2.27694E-05,2.37152E-05
5368,2.29694E-05,2.25547E-05
5369,2.30803E-05,2.2109E-05
5370,2.53831E-05,2.56621E-05
5371,2.38737E-05,2.19831E-05
5372,1.96775E-05,2.19581E-05
5373,2.30335E-05,2.18071E-05
5374,2.56143E-05,2.52622E-05
5375,2.29421E-05,2.41658E-05
5376,2.56556E-05,2.20576E-05
5377,2.06518E-05,2.27295E-05
5378,2.28673E-05,2.19129E-05
5379,2.91674E-05,2.43056E-05
5380,1.93334E-05,2.21046E-05
5381,2.81293E-05,2.47059E-05
5382,2.50881E-05,2.34011E-05
5383,2.56543E-05,2.43111E-05
5384,2.7662E-05,2.4497E-05
5385,3.84483E-05,3.30145E-05
5386,2.75979E-05,2.41882E-05
5387,2.17956E-05,2.20234E-05
5388,2.46718E-05,2.21741E-05
5389,2.30549E-05,2.359E-05
5390,2.31884E-05,2.51636E-05
5391,2.47449E-05,2.31451E-05
5392,2.42727E-05,2.27855E-05
5393,2.0369E-05,2.30855E-05
5394,2.60731E-05,2.57423E-05
5395,2.31441E-05,2.43506E-05
5396,2.3373E-05,2.32888E-05
5397,2.64781E-05,2.43721E-05
